fold_id,threshold,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,class_-1_precision,class_-1_recall,class_-1_f1,class_0_precision,class_0_recall,class_0_f1,class_1_precision,class_1_recall,class_1_f1,true_down_rate,true_neutral_rate,true_up_rate,pred_down_rate,pred_neutral_rate,pred_up_rate,train_size,test_size,train_start,train_end,test_start,test_end,model,total_return,annual_return,annual_volatility,sharpe,max_drawdown,trades,turnover,avg_position,exposure_rate,no_trade_rate
4,0.002,0.4286,0.3333,0.1429,0.3333,0.2,0.2571,0.0,0.0,0.0,0.0,0.0,0.0,0.4286,1.0,0.6,0.3095,0.2619,0.4286,0.0,0.0,1.0,1004,126,2015-03-30,2019-03-25,2019-03-26,2019-09-23,DummyMostFrequent,0.0619,0.1293,0.1344,0.9621,-0.0662,1,0.0079,1.0,1.0,0.0
4,0.002,0.3571,0.3338,0.3331,0.3338,0.3332,0.3549,0.3243,0.3077,0.3158,0.2188,0.2121,0.2154,0.4561,0.4815,0.4685,0.3095,0.2619,0.4286,0.2937,0.254,0.4524,1004,126,2015-03-30,2019-03-25,2019-03-26,2019-09-23,DummyStratified,0.0095,0.0228,0.0873,0.2613,-0.0752,62,0.4921,0.4524,0.4524,0.5476
4,0.002,0.2619,0.3333,0.0873,0.3333,0.1384,0.1087,0.0,0.0,0.0,0.2619,1.0,0.4151,0.0,0.0,0.0,0.3095,0.2619,0.4286,0.0,1.0,0.0,1004,126,2015-03-30,2019-03-25,2019-03-26,2019-09-23,LogisticRegression,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
4,0.002,0.3095,0.366,0.2079,0.366,0.2637,0.2249,0.3103,0.4615,0.3711,0.3134,0.6364,0.42,0.0,0.0,0.0,0.3095,0.2619,0.4286,0.4603,0.5317,0.0079,1004,126,2015-03-30,2019-03-25,2019-03-26,2019-09-23,RandomForestClassifier,-0.0062,-0.0125,0.0081,-1.539,-0.0005,2,0.0159,0.0079,0.0079,0.9921
4,0.002,0.3651,0.3763,0.4354,0.3763,0.3539,0.3557,0.2963,0.6154,0.4,0.36,0.2727,0.3103,0.65,0.2407,0.3514,0.3095,0.2619,0.4286,0.6429,0.1984,0.1587,1004,126,2015-03-30,2019-03-25,2019-03-26,2019-09-23,GradientBoostingClassifier,0.0567,0.1118,0.0544,2.0556,-0.0235,20,0.1587,0.1587,0.1587,0.8413
5,0.002,0.4603,0.3333,0.1534,0.3333,0.2101,0.2902,0.0,0.0,0.0,0.0,0.0,0.0,0.4603,1.0,0.6304,0.3175,0.2222,0.4603,0.0,0.0,1.0,1130,126,2015-03-30,2019-09-23,2019-09-24,2020-03-24,DummyMostFrequent,-0.1573,-0.2709,0.3742,-0.7239,-0.3372,1,0.0079,1.0,1.0,0.0
5,0.002,0.3254,0.2939,0.2991,0.2939,0.2961,0.329,0.3514,0.325,0.3377,0.125,0.1429,0.1333,0.4211,0.4138,0.4174,0.3175,0.2222,0.4603,0.2937,0.254,0.4524,1130,126,2015-03-30,2019-09-23,2019-09-24,2020-03-24,DummyStratified,-0.1897,-0.3834,0.2679,-1.4313,-0.284,62,0.4921,0.4524,0.4524,0.5476
5,0.002,0.3016,0.4141,0.4523,0.4141,0.2565,0.2101,0.6,0.225,0.3273,0.2569,1.0,0.4088,0.5,0.0172,0.0333,0.3175,0.2222,0.4603,0.119,0.8651,0.0159,1130,126,2015-03-30,2019-09-23,2019-09-24,2020-03-24,LogisticRegression,0.0112,0.0248,0.0723,0.343,-0.0291,2,0.0159,0.0159,0.0159,0.9841
5,0.002,0.3254,0.3366,0.3733,0.3366,0.3228,0.3212,0.2564,0.5,0.339,0.3636,0.2857,0.32,0.5,0.2241,0.3095,0.3175,0.2222,0.4603,0.619,0.1746,0.2063,1130,126,2015-03-30,2019-09-23,2019-09-24,2020-03-24,RandomForestClassifier,-0.1727,-0.3138,0.3581,-0.8763,-0.2834,7,0.0556,0.2063,0.2063,0.7937
5,0.002,0.3095,0.2975,0.3125,0.2975,0.2446,0.2692,0.2708,0.65,0.3824,0.1667,0.0357,0.0588,0.5,0.2069,0.2927,0.3175,0.2222,0.4603,0.7619,0.0476,0.1905,1130,126,2015-03-30,2019-09-23,2019-09-24,2020-03-24,GradientBoostingClassifier,-0.1232,-0.2121,0.3163,-0.6704,-0.2232,12,0.0952,0.1905,0.1905,0.8095
6,0.002,0.5714,0.3333,0.1905,0.3333,0.2424,0.4156,0.0,0.0,0.0,0.0,0.0,0.0,0.5714,1.0,0.7273,0.3492,0.0794,0.5714,0.0,0.0,1.0,1256,126,2015-03-30,2020-03-24,2020-03-25,2020-09-22,DummyMostFrequent,0.3177,0.5882,0.2678,2.1966,-0.0944,1,0.0079,1.0,1.0,0.0
6,0.002,0.3571,0.2952,0.3022,0.2952,0.2844,0.3853,0.2632,0.2273,0.2439,0.0645,0.2,0.0976,0.5789,0.4583,0.5116,0.3492,0.0794,0.5714,0.3016,0.246,0.4524,1256,126,2015-03-30,2020-03-24,2020-03-25,2020-09-22,DummyStratified,0.0422,0.0994,0.1822,0.5456,-0.1112,61,0.4841,0.4524,0.4524,0.5476
6,0.002,0.2698,0.3363,0.3436,0.3363,0.2622,0.3128,0.3871,0.2727,0.32,0.0769,0.5,0.1333,0.5667,0.2361,0.3333,0.3492,0.0794,0.5714,0.246,0.5159,0.2381,1256,126,2015-03-30,2020-03-24,2020-03-25,2020-09-22,LogisticRegression,0.0719,0.1442,0.103,1.3999,-0.0385,6,0.0476,0.2381,0.2381,0.7619
6,0.002,0.3095,0.383,0.3456,0.383,0.2908,0.3214,0.3704,0.4545,0.4082,0.1064,0.5,0.1754,0.56,0.1944,0.2887,0.3492,0.0794,0.5714,0.4286,0.373,0.1984,1256,126,2015-03-30,2020-03-24,2020-03-25,2020-09-22,RandomForestClassifier,0.1574,0.3104,0.1905,1.6294,-0.0592,10,0.0794,0.1984,0.1984,0.8016
6,0.002,0.373,0.3862,0.4148,0.3862,0.3225,0.3775,0.3944,0.6364,0.487,0.0882,0.3,0.1364,0.7619,0.2222,0.3441,0.3492,0.0794,0.5714,0.5635,0.2698,0.1667,1256,126,2015-03-30,2020-03-24,2020-03-25,2020-09-22,GradientBoostingClassifier,0.1677,0.3171,0.1177,2.6946,-0.0238,22,0.1746,0.1667,0.1667,0.8333
7,0.002,0.4762,0.3333,0.1587,0.3333,0.2151,0.3072,0.0,0.0,0.0,0.0,0.0,0.0,0.4762,1.0,0.6452,0.3016,0.2222,0.4762,0.0,0.0,1.0,1382,126,2015-03-30,2020-09-22,2020-09-23,2021-03-24,DummyMostFrequent,0.2164,0.4047,0.159,2.5447,-0.0735,1,0.0079,1.0,1.0,0.0
7,0.002,0.2698,0.2337,0.2383,0.2337,0.2357,0.2745,0.2105,0.2105,0.2105,0.0938,0.1071,0.1,0.4107,0.3833,0.3966,0.3016,0.2222,0.4762,0.3016,0.254,0.4444,1382,126,2015-03-30,2020-09-22,2020-09-23,2021-03-24,DummyStratified,-0.0138,-0.0222,0.1045,-0.2129,-0.0665,61,0.4841,0.4444,0.4444,0.5556
7,0.002,0.2222,0.3333,0.0741,0.3333,0.1212,0.0808,0.0,0.0,0.0,0.2222,1.0,0.3636,0.0,0.0,0.0,0.3016,0.2222,0.4762,0.0,1.0,0.0,1382,126,2015-03-30,2020-09-22,2020-09-23,2021-03-24,LogisticRegression,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
7,0.002,0.3016,0.3076,0.213,0.3076,0.2061,0.2201,0.2913,0.7895,0.4255,0.0,0.0,0.0,0.3478,0.1333,0.1928,0.3016,0.2222,0.4762,0.8175,0.0,0.1825,1382,126,2015-03-30,2020-09-22,2020-09-23,2021-03-24,RandomForestClassifier,-0.0249,-0.049,0.0529,-0.9254,-0.0337,18,0.1429,0.1825,0.1825,0.8175
7,0.002,0.3413,0.3256,0.3693,0.3256,0.2891,0.3124,0.2987,0.6053,0.4,0.4,0.0714,0.1212,0.4091,0.3,0.3462,0.3016,0.2222,0.4762,0.6111,0.0397,0.3492,1382,126,2015-03-30,2020-09-22,2020-09-23,2021-03-24,GradientBoostingClassifier,-0.0071,-0.0105,0.0876,-0.1193,-0.0704,30,0.2381,0.3492,0.3492,0.6508
8,0.002,0.4286,0.3333,0.1429,0.3333,0.2,0.2571,0.0,0.0,0.0,0.0,0.0,0.0,0.4286,1.0,0.6,0.2778,0.2937,0.4286,0.0,0.0,1.0,1508,126,2015-03-30,2021-03-24,2021-03-25,2021-09-22,DummyMostFrequent,0.144,0.275,0.1072,2.5666,-0.0401,1,0.0079,1.0,1.0,0.0
8,0.002,0.3254,0.3031,0.3004,0.3031,0.301,0.322,0.2368,0.2571,0.2466,0.2258,0.1892,0.2059,0.4386,0.463,0.4505,0.2778,0.2937,0.4286,0.3016,0.246,0.4524,1508,126,2015-03-30,2021-03-24,2021-03-25,2021-09-22,DummyStratified,0.0462,0.0929,0.0729,1.2752,-0.0319,59,0.4683,0.4524,0.4524,0.5476
8,0.002,0.2937,0.3333,0.0979,0.3333,0.1513,0.1333,0.0,0.0,0.0,0.2937,1.0,0.454,0.0,0.0,0.0,0.2778,0.2937,0.4286,0.0,1.0,0.0,1508,126,2015-03-30,2021-03-24,2021-03-25,2021-09-22,LogisticRegression,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
8,0.002,0.3492,0.334,0.3364,0.334,0.3333,0.345,0.3056,0.3143,0.3099,0.3103,0.2432,0.2727,0.3934,0.4444,0.4174,0.2778,0.2937,0.4286,0.2857,0.2302,0.4841,1508,126,2015-03-30,2021-03-24,2021-03-25,2021-09-22,RandomForestClassifier,0.0228,0.0479,0.0745,0.6427,-0.0401,47,0.373,0.4841,0.4841,0.5159
8,0.002,0.3333,0.3835,0.4933,0.3835,0.2731,0.2516,0.3048,0.9143,0.4571,0.375,0.1622,0.2264,0.8,0.0741,0.1356,0.2778,0.2937,0.4286,0.8333,0.127,0.0397,1508,126,2015-03-30,2021-03-24,2021-03-25,2021-09-22,GradientBoostingClassifier,0.0434,0.0855,0.032,2.6719,-0.0005,10,0.0794,0.0397,0.0397,0.9603
9,0.002,0.4365,0.3333,0.1455,0.3333,0.2026,0.2653,0.0,0.0,0.0,0.0,0.0,0.0,0.4365,1.0,0.6077,0.4127,0.1508,0.4365,0.0,0.0,1.0,1634,126,2015-03-30,2021-09-22,2021-09-23,2022-03-23,DummyMostFrequent,0.0227,0.0612,0.1802,0.3395,-0.1287,1,0.0079,1.0,1.0,0.0
9,0.002,0.3492,0.3185,0.3266,0.3185,0.3162,0.3593,0.4474,0.3269,0.3778,0.129,0.2105,0.16,0.4035,0.4182,0.4107,0.4127,0.1508,0.4365,0.3016,0.246,0.4524,1634,126,2015-03-30,2021-09-22,2021-09-23,2022-03-23,DummyStratified,0.0027,0.0118,0.1127,0.1047,-0.0898,59,0.4683,0.4524,0.4524,0.5476
9,0.002,0.2698,0.4013,0.2135,0.4013,0.2278,0.2075,0.0,0.0,0.0,0.1932,0.8947,0.3178,0.4474,0.3091,0.3656,0.4127,0.1508,0.4365,0.0,0.6984,0.3016,1634,126,2015-03-30,2021-09-22,2021-09-23,2022-03-23,LogisticRegression,0.022,0.0518,0.1286,0.4027,-0.0902,1,0.0079,0.3016,0.3016,0.6984
9,0.002,0.4286,0.3823,0.3827,0.3823,0.3821,0.4271,0.4643,0.5,0.4815,0.2222,0.2105,0.2162,0.4615,0.4364,0.4486,0.4127,0.1508,0.4365,0.4444,0.1429,0.4127,1634,126,2015-03-30,2021-09-22,2021-09-23,2022-03-23,RandomForestClassifier,0.0345,0.0745,0.1162,0.6417,-0.0675,51,0.4048,0.4127,0.4127,0.5873
9,0.002,0.381,0.323,0.3299,0.323,0.3196,0.3701,0.3824,0.5,0.4333,0.1818,0.1053,0.1333,0.4255,0.3636,0.3922,0.4127,0.1508,0.4365,0.5397,0.0873,0.373,1634,126,2015-03-30,2021-09-22,2021-09-23,2022-03-23,GradientBoostingClassifier,0.0466,0.0998,0.1316,0.7582,-0.0745,13,0.1032,0.373,0.373,0.627
10,0.002,0.4206,0.3333,0.1402,0.3333,0.1974,0.2491,0.0,0.0,0.0,0.0,0.0,0.0,0.4206,1.0,0.5922,0.4683,0.1111,0.4206,0.0,0.0,1.0,1760,126,2015-03-30,2022-03-23,2022-03-24,2022-09-22,DummyMostFrequent,-0.1767,-0.3578,0.2478,-1.4437,-0.2056,1,0.0079,1.0,1.0,0.0
10,0.002,0.4127,0.4012,0.39,0.4012,0.376,0.4263,0.5526,0.3559,0.433,0.1613,0.3571,0.2222,0.4561,0.4906,0.4727,0.4683,0.1111,0.4206,0.3016,0.246,0.4524,1760,126,2015-03-30,2022-03-23,2022-03-24,2022-09-22,DummyStratified,-0.018,-0.0226,0.1651,-0.1369,-0.0851,59,0.4683,0.4524,0.4524,0.5476
10,0.002,0.2302,0.3194,0.3291,0.3194,0.2263,0.2396,0.4167,0.0847,0.1408,0.1,0.5714,0.1702,0.4706,0.3019,0.3678,0.4683,0.1111,0.4206,0.0952,0.6349,0.2698,1760,126,2015-03-30,2022-03-23,2022-03-24,2022-09-22,LogisticRegression,-0.0148,-0.0212,0.1314,-0.1613,-0.0989,8,0.0635,0.2698,0.2698,0.7302
10,0.002,0.3889,0.2935,0.2591,0.2935,0.2745,0.3648,0.3833,0.3898,0.3866,0.0,0.0,0.0,0.3939,0.4906,0.437,0.4683,0.1111,0.4206,0.4762,0.0,0.5238,1760,126,2015-03-30,2022-03-23,2022-03-24,2022-09-22,RandomForestClassifier,-0.1897,-0.406,0.1691,-2.4016,-0.1985,37,0.2937,0.5238,0.5238,0.4762
10,0.002,0.4444,0.3477,0.304,0.3477,0.2635,0.3415,0.4667,0.1186,0.1892,0.0,0.0,0.0,0.4455,0.9245,0.6012,0.4683,0.1111,0.4206,0.119,0.0079,0.873,1760,126,2015-03-30,2022-03-23,2022-03-24,2022-09-22,GradientBoostingClassifier,-0.1616,-0.3227,0.2429,-1.3282,-0.2125,21,0.1667,0.873,0.873,0.127
11,0.002,0.4206,0.3333,0.1402,0.3333,0.1974,0.2491,0.0,0.0,0.0,0.0,0.0,0.0,0.4206,1.0,0.5922,0.4524,0.127,0.4206,0.0,0.0,1.0,1886,126,2015-03-30,2022-09-22,2022-09-23,2023-03-24,DummyMostFrequent,0.0861,0.1883,0.2153,0.8743,-0.0754,1,0.0079,1.0,1.0,0.0
11,0.002,0.3571,0.3028,0.3266,0.3028,0.3073,0.3754,0.525,0.3684,0.433,0.069,0.125,0.0889,0.386,0.4151,0.4,0.4524,0.127,0.4206,0.3175,0.2302,0.4524,1886,126,2015-03-30,2022-09-22,2022-09-23,2023-03-24,DummyStratified,-0.038,-0.0679,0.1379,-0.4927,-0.0751,56,0.4444,0.4524,0.4524,0.5476
11,0.002,0.4524,0.3333,0.1508,0.3333,0.2077,0.2818,0.4524,1.0,0.623,0.0,0.0,0.0,0.0,0.0,0.0,0.4524,0.127,0.4206,1.0,0.0,0.0,1886,126,2015-03-30,2022-09-22,2022-09-23,2023-03-24,LogisticRegression,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
11,0.002,0.4762,0.3601,0.3181,0.3601,0.3326,0.4378,0.4875,0.6842,0.5693,0.0,0.0,0.0,0.4667,0.3962,0.4286,0.4524,0.127,0.4206,0.6349,0.0079,0.3571,1886,126,2015-03-30,2022-09-22,2022-09-23,2023-03-24,RandomForestClassifier,0.0368,0.0793,0.1183,0.6707,-0.066,41,0.3254,0.3571,0.3571,0.6429
11,0.002,0.4127,0.3231,0.2696,0.3231,0.2588,0.3337,0.3913,0.1579,0.225,0.0,0.0,0.0,0.4175,0.8113,0.5513,0.4524,0.127,0.4206,0.1825,0.0,0.8175,1886,126,2015-03-30,2022-09-22,2022-09-23,2023-03-24,GradientBoostingClassifier,0.0333,0.0842,0.1938,0.4346,-0.0715,35,0.2778,0.8175,0.8175,0.1825
12,0.002,0.381,0.3333,0.127,0.3333,0.1839,0.2102,0.0,0.0,0.0,0.0,0.0,0.0,0.381,1.0,0.5517,0.373,0.246,0.381,0.0,0.0,1.0,2012,126,2015-03-30,2023-03-24,2023-03-27,2023-09-25,DummyMostFrequent,0.0814,0.1632,0.1159,1.4078,-0.0664,1,0.0079,1.0,1.0,0.0
12,0.002,0.2698,0.2531,0.2521,0.2531,0.2515,0.2678,0.3,0.2553,0.2759,0.129,0.129,0.129,0.3273,0.375,0.3495,0.373,0.246,0.381,0.3175,0.246,0.4365,2012,126,2015-03-30,2023-03-24,2023-03-27,2023-09-25,DummyStratified,0.0067,0.0165,0.0796,0.2069,-0.0559,58,0.4603,0.4365,0.4365,0.5635
12,0.002,0.373,0.3333,0.1243,0.3333,0.1811,0.2027,0.373,1.0,0.5434,0.0,0.0,0.0,0.0,0.0,0.0,0.373,0.246,0.381,1.0,0.0,0.0,2012,126,2015-03-30,2023-03-24,2023-03-27,2023-09-25,LogisticRegression,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
12,0.002,0.4524,0.4486,0.4468,0.4486,0.4475,0.4529,0.4681,0.4681,0.4681,0.3939,0.4194,0.4062,0.4783,0.4583,0.4681,0.373,0.246,0.381,0.373,0.2619,0.3651,2012,126,2015-03-30,2023-03-24,2023-03-27,2023-09-25,RandomForestClassifier,0.0255,0.0537,0.0816,0.6578,-0.0426,49,0.3889,0.3651,0.3651,0.6349
12,0.002,0.4365,0.3956,0.4281,0.3956,0.3622,0.3901,0.4839,0.3191,0.3846,0.375,0.0968,0.1538,0.4253,0.7708,0.5481,0.373,0.246,0.381,0.246,0.0635,0.6905,2012,126,2015-03-30,2023-03-24,2023-03-27,2023-09-25,GradientBoostingClassifier,0.0886,0.1748,0.1009,1.7334,-0.0287,36,0.2857,0.6905,0.6905,0.3095
13,0.002,0.4683,0.3333,0.1561,0.3333,0.2126,0.2987,0.0,0.0,0.0,0.0,0.0,0.0,0.4683,1.0,0.6378,0.246,0.2857,0.4683,0.0,0.0,1.0,2138,126,2015-03-30,2023-09-25,2023-09-26,2024-03-26,DummyMostFrequent,0.2366,0.4316,0.1138,3.792,-0.0588,1,0.0079,1.0,1.0,0.0
13,0.002,0.381,0.3568,0.363,0.3568,0.3577,0.3862,0.225,0.2903,0.2535,0.3548,0.3056,0.3284,0.5091,0.4746,0.4912,0.246,0.2857,0.4683,0.3175,0.246,0.4365,2138,126,2015-03-30,2023-09-25,2023-09-26,2024-03-26,DummyStratified,0.0652,0.1296,0.0803,1.6139,-0.0486,58,0.4603,0.4365,0.4365,0.5635
13,0.002,0.246,0.3333,0.082,0.3333,0.1316,0.0972,0.246,1.0,0.3949,0.0,0.0,0.0,0.0,0.0,0.0,0.246,0.2857,0.4683,1.0,0.0,0.0,2138,126,2015-03-30,2023-09-25,2023-09-26,2024-03-26,LogisticRegression,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
13,0.002,0.3175,0.3762,0.389,0.3762,0.3041,0.2742,0.2462,0.5161,0.3333,0.3654,0.5278,0.4318,0.5556,0.0847,0.1471,0.246,0.2857,0.4683,0.5159,0.4127,0.0714,2138,126,2015-03-30,2023-09-25,2023-09-26,2024-03-26,RandomForestClassifier,0.0191,0.0385,0.0365,1.0558,-0.011,8,0.0635,0.0714,0.0714,0.9286
13,0.002,0.2857,0.3076,0.3823,0.3076,0.2471,0.2572,0.2184,0.6129,0.322,0.5,0.0556,0.1,0.4286,0.2542,0.3191,0.246,0.2857,0.4683,0.6905,0.0317,0.2778,2138,126,2015-03-30,2023-09-25,2023-09-26,2024-03-26,GradientBoostingClassifier,-0.0005,0.0012,0.0668,0.0172,-0.0581,18,0.1429,0.2778,0.2778,0.7222
14,0.002,0.4286,0.3333,0.1429,0.3333,0.2,0.2571,0.0,0.0,0.0,0.0,0.0,0.0,0.4286,1.0,0.6,0.3095,0.2619,0.4286,0.0,0.0,1.0,2264,126,2015-03-30,2024-03-26,2024-03-27,2024-09-25,DummyMostFrequent,0.1003,0.2,0.1331,1.5024,-0.0841,1,0.0079,1.0,1.0,0.0
14,0.002,0.3492,0.3394,0.3409,0.3394,0.34,0.3489,0.3,0.3077,0.3038,0.3226,0.303,0.3125,0.4,0.4074,0.4037,0.3095,0.2619,0.4286,0.3175,0.246,0.4365,2264,126,2015-03-30,2024-03-26,2024-03-27,2024-09-25,DummyStratified,-0.0564,-0.111,0.1011,-1.0981,-0.1078,58,0.4603,0.4365,0.4365,0.5635
14,0.002,0.2619,0.3333,0.0873,0.3333,0.1384,0.1087,0.0,0.0,0.0,0.2619,1.0,0.4151,0.0,0.0,0.0,0.3095,0.2619,0.4286,0.0,1.0,0.0,2264,126,2015-03-30,2024-03-26,2024-03-27,2024-09-25,LogisticRegression,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
14,0.002,0.3413,0.3773,0.3285,0.3773,0.3401,0.3163,0.4043,0.4872,0.4419,0.34,0.5152,0.4096,0.2414,0.1296,0.1687,0.3095,0.2619,0.4286,0.373,0.3968,0.2302,2264,126,2015-03-30,2024-03-26,2024-03-27,2024-09-25,RandomForestClassifier,-0.0661,-0.1352,0.0574,-2.3561,-0.075,22,0.1746,0.2302,0.2302,0.7698
14,0.002,0.3413,0.3223,0.3311,0.3223,0.3016,0.3193,0.3115,0.4872,0.38,0.3,0.0909,0.1395,0.3818,0.3889,0.3853,0.3095,0.2619,0.4286,0.4841,0.0794,0.4365,2264,126,2015-03-30,2024-03-26,2024-03-27,2024-09-25,GradientBoostingClassifier,0.0178,0.0382,0.0771,0.4954,-0.0534,22,0.1746,0.4365,0.4365,0.5635
15,0.002,0.4286,0.3333,0.1429,0.3333,0.2,0.2571,0.0,0.0,0.0,0.0,0.0,0.0,0.4286,1.0,0.6,0.3571,0.2143,0.4286,0.0,0.0,1.0,2390,126,2015-03-30,2024-09-25,2024-09-26,2025-03-28,DummyMostFrequent,-0.0168,-0.0236,0.1434,-0.1645,-0.1004,1,0.0079,1.0,1.0,0.0
15,0.002,0.3413,0.3222,0.3185,0.3222,0.3196,0.3408,0.275,0.2444,0.2588,0.2258,0.2593,0.2414,0.4545,0.463,0.4587,0.3571,0.2143,0.4286,0.3175,0.246,0.4365,2390,126,2015-03-30,2024-09-25,2024-09-26,2025-03-28,DummyStratified,-0.0078,-0.0114,0.0938,-0.1211,-0.0504,58,0.4603,0.4365,0.4365,0.5635
15,0.002,0.2143,0.3333,0.0714,0.3333,0.1176,0.0756,0.0,0.0,0.0,0.2143,1.0,0.3529,0.0,0.0,0.0,0.3571,0.2143,0.4286,0.0,1.0,0.0,2390,126,2015-03-30,2024-09-25,2024-09-26,2025-03-28,LogisticRegression,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
15,0.002,0.2937,0.3247,0.2895,0.3247,0.2894,0.2744,0.3158,0.4,0.3529,0.2727,0.4444,0.338,0.28,0.1296,0.1772,0.3571,0.2143,0.4286,0.4524,0.3492,0.1984,2390,126,2015-03-30,2024-09-25,2024-09-26,2025-03-28,RandomForestClassifier,-0.0752,-0.1546,0.057,-2.7121,-0.0765,34,0.2698,0.1984,0.1984,0.8016
15,0.002,0.4127,0.342,0.328,0.342,0.2994,0.3464,0.3043,0.1556,0.2059,0.2222,0.0741,0.1111,0.4574,0.7963,0.5811,0.3571,0.2143,0.4286,0.1825,0.0714,0.746,2390,126,2015-03-30,2024-09-25,2024-09-26,2025-03-28,GradientBoostingClassifier,-0.0248,-0.0417,0.1297,-0.3217,-0.1004,27,0.2143,0.746,0.746,0.254
16,0.002,0.4841,0.3333,0.1614,0.3333,0.2175,0.3158,0.0,0.0,0.0,0.0,0.0,0.0,0.4841,1.0,0.6524,0.2857,0.2302,0.4841,0.0,0.0,1.0,2516,126,2015-03-30,2025-03-28,2025-03-31,2025-09-29,DummyMostFrequent,0.1971,0.3868,0.2328,1.6617,-0.1205,1,0.0079,1.0,1.0,0.0
16,0.002,0.3254,0.3026,0.3042,0.3026,0.3027,0.3302,0.2,0.2222,0.2105,0.2581,0.2759,0.2667,0.4545,0.4098,0.431,0.2857,0.2302,0.4841,0.3175,0.246,0.4365,2516,126,2015-03-30,2025-03-28,2025-03-31,2025-09-29,DummyStratified,-0.0363,-0.0626,0.1494,-0.4189,-0.125,58,0.4603,0.4365,0.4365,0.5635
16,0.002,0.2619,0.3167,0.1631,0.3167,0.1984,0.1594,0.2718,0.7778,0.4029,0.2174,0.1724,0.1923,0.0,0.0,0.0,0.2857,0.2302,0.4841,0.8175,0.1825,0.0,2516,126,2015-03-30,2025-03-28,2025-03-31,2025-09-29,LogisticRegression,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
16,0.002,0.2778,0.3281,0.3171,0.3281,0.2719,0.2465,0.25,0.4722,0.3269,0.2727,0.4138,0.3288,0.4286,0.0984,0.16,0.2857,0.2302,0.4841,0.5397,0.3492,0.1111,2516,126,2015-03-30,2025-03-28,2025-03-31,2025-09-29,RandomForestClassifier,0.0135,0.0444,0.1906,0.2332,-0.1074,14,0.1111,0.1111,0.1111,0.8889
16,0.002,0.381,0.4003,0.4375,0.4003,0.3349,0.3392,0.3297,0.8333,0.4724,0.4444,0.1379,0.2105,0.5385,0.2295,0.3218,0.2857,0.2302,0.4841,0.7222,0.0714,0.2063,2516,126,2015-03-30,2025-03-28,2025-03-31,2025-09-29,GradientBoostingClassifier,0.168,0.3259,0.1776,1.8346,-0.0668,18,0.1429,0.2063,0.2063,0.7937
